reward,timestep
8.483919,146816
-52.343827,146860
-30.200468,147064
-65.986624,147152
-23.788996,147380
1.911555,147592
-61.779807,147672
-26.273579,147796
-0.034749,147896
-149.203174,147916
-39.157947,148124
-68.065497,148192
-418.777893,148352
-60.659746,148804
-56.940334,148884
-12.071986,149020
-61.684374,149216
-18.826937,149220
-3.134179,149540
-77.505973,150044
-22.869365,150372
-14.996993,150692
-34.384174,151020
-487.604406,151896
-378.579632,152124
15.64743,152368
-22.914018,152452
-5.066281,152508
-4.899112,152540
-19.760739,152620
-20.525096,152920
10.624277,153104
-467.710146,153216
-66.111042,153552
-57.579873,153588
-22.435362,153840
-51.66095,153892
-191.58158,154084
-27.028137,154384
-390.10514,155020
-51.184867,155412
1.23325,155760
-357.375171,157892
-6.033841,157980
-415.745537,158084
-24.187269,158228
-461.14134,158384
-32.769201,158540
-24.772883,158564
-42.810494,158980
-75.185313,159040
-17.077434,159124
-56.758829,159564
-419.1353,159760
-28.488673,160332
-10.721908,160456
-29.425558,160668
-23.107514,161108
-413.833992,162228
-44.79406,162908
-371.153737,162980
-18.608693,163156
-58.795634,163548
-415.975358,163564
-3.903381,163704
-8.506521,163752
-23.295378,163836
-8.976687,164004
20.696369,164076
-72.437326,164564
-383.159194,165108
-178.167777,165144
-162.154232,166508
-333.12656,167156
-86.992769,167228
-36.418848,167556
-54.111761,167904
-379.040239,168564
-56.710204,168632
-42.54144,168796
-42.214218,168860
1.480186,168912
-348.270892,169108
-22.380718,169292
-116.408993,169948
-31.703976,170124
-87.484248,170340
1.005241,170412
-15.849875,170432
-61.947519,170840
-352.669614,171156
-19.059375,171264
-47.823779,171512
-16.893591,171672
-93.130338,172220
-62.560284,172524
-0.597899,172644
-377.829929,172796
-33.421665,173356
0.43107,173428
-28.348652,173712
9.852981,173864
-20.032761,173880
11.494116,174048
-5.788307,174108
-5.864198,174168
-25.59195,174380
-7.473142,174384
-320.588939,174432
0.725743,174556
-20.748744,174740
-407.41668,175156
16.402743,175276
0.880332,175428
-40.980951,175908
-101.545427,176156
-128.387926,176740
-326.72178,178432
3.177504,178640
-356.485783,179156
-11.719907,179300
-19.608358,179404
-380.743106,180156
-11.41862,180252
-286.566772,180740
-274.679082,182640
-24.325992,182844
2.926137,183112
-0.013887,183272
-399.74762,183404
-27.867382,183600
-2.135691,183664
-25.280279,183796
-21.63733,184152
-292.902866,184252
-9.740944,184352
9.325989,184448
-295.983695,184740
-87.456234,185868
-325.116996,187404
-289.015766,188352
-303.304805,188448
-10.766191,188556
-23.443443,188696
16.606315,188768
-27.810504,189060
-9.194121,189172
-14.850002,189616
-11.112253,189788
