reward,timestep
-3.669571,230084
12.469529,230116
-31.177899,230176
-8.998749,230248
0.729437,230444
-24.04322,230716
-124.954208,230784
43.461761,230880
18.398598,231124
5.936387,231304
37.267364,231356
-18.233968,231376
-15.8022,231400
21.774536,231464
6.0325,231576
15.542986,231720
46.003963,232164
-5.640816,232212
-86.158836,233088
11.342389,233292
-18.5144,233448
4.538823,233640
-191.708993,234176
14.57806,234528
-68.524135,236164
-113.26998,236212
45.295378,237016
-10.00024,237232
-23.789746,237304
-1.762021,237624
-121.601795,237640
11.838735,237884
15.055913,238164
-10.982765,238228
-24.118839,238488
-136.759659,238528
-19.133043,238608
8.61946,238748
-19.114466,238832
14.544563,239016
28.649144,239124
21.610318,239232
24.875773,239308
-12.222387,239468
43.231547,239960
-28.52983,240088
-22.126018,240208
-166.823769,240212
-12.661407,240272
-30.435216,240304
-18.437872,240656
-14.23271,240756
15.222398,240920
15.446462,241236
-3.266628,241356
-20.360166,241496
-2.958977,241620
-4.684163,241944
-113.673467,242164
-14.853602,242692
-101.447097,243000
-4.878138,243144
18.736096,243340
11.136099,243620
-99.494407,244212
-38.40804,244332
14.694935,244628
-37.336237,244648
7.025468,244684
9.476012,244808
-104.548714,245620
57.388056,246080
-26.77981,246432
-12.812452,246584
-40.212018,246692
6.583517,247032
18.654211,247308
-8.775582,247388
14.506003,247392
1.102952,247468
18.063397,247540
-1.691686,247596
13.986279,247876
3.569007,248000
-5.294345,248648
-98.309116,248808
82.254803,248828
6.326702,248928
9.144084,249136
140.139075,250016
7.38066,250080
12.309832,250208
11.414446,250832
-15.715056,251468
-18.06791,252132
2.680124,252248
22.137104,252600
-20.393559,252648
-68.332276,252928
-4.475264,252968
14.879959,253212
-24.727258,253312
7.198114,253580
10.239317,253616
-9.16099,254080
3.977433,254220
22.134754,254332
-34.866152,254548
-31.879168,254832
-65.775669,255756
-10.072728,256648
-16.179149,256796
3.401707,256972
7.828267,257312
-59.371692,258548
-0.205986,258940
-31.666623,259228
-86.592967,259756
-37.646219,260972
4.229017,261076
35.376171,261652
-20.384818,262940
-0.477603,263228
22.028826,263304
4.444069,263348
15.457912,263568
-8.083031,263792
17.823681,263816
-6.566239,263900
-74.78885,265076
7.276361,265152
-13.457176,265652
5.225424,265772
22.093662,265964
9.57493,266032
-45.755169,267388
36.539601,267816
59.584179,267900
-2.208001,268124
-9.302611,268424
-26.301539,268468
-14.688315,268512
-23.335722,268732
18.947572,269152
-36.831247,269164
0.968411,269276
12.820499,269444
20.188546,269828
96.315206,271388
6.329523,272512
13.304146,272688
125.970368,273444
24.343821,273828
-2.89515,273984
20.617681,273988
-7.324219,274184
6.418823,274280
13.357425,274476
18.342622,274584
-33.304391,275208
79.330197,275388
27.376915,275480
26.5222,276560
24.150031,276736
100.117139,276972
13.131113,277044
10.386966,277444
5.042622,277712
31.234997,277808
8.303179,277896
-53.729749,278256
5.702727,278316
-17.433306,278584
23.539406,278792
-11.88292,278952
-26.295663,279364
42.081873,279384
23.724956,279620
-23.230138,279712
-1.659191,279836
96.294727,281808
39.553335,282952
69.093061,283364
29.257538,283608
71.811316,283836
-22.442003,284444
-12.560284,284548
38.980377,284700
4.447351,284764
18.447365,284788
28.099368,285060
17.68405,285184
1.532718,285348
2.100348,285456
0.802213,285576
43.234167,285808
51.034277,286564
16.039812,286676
-33.616078,287168
1.561532,287268
37.94124,287540
6.405446,288204
106.761434,288764
32.022213,289180
70.940616,289576
69.684512,290364
32.304399,290524
16.005441,290584
66.746543,290676
26.243696,291504
90.591154,292764
68.440131,293276
46.724675,293372
37.93538,293972
91.913574,294584
138.686793,294676
28.211712,294772
-0.785538,294836
14.365753,295432
34.237028,295748
88.865151,296324
68.230213,296800
25.437415,297064
112.860182,297372
75.003038,298564
65.218403,298584
-1.594566,298676
-7.749564,298756
38.101318,299072
32.258134,299128
5.73502,299224
46.606116,299228
-7.669041,299572
53.009717,299748
-22.458773,299760
10.779798,299912
112.915192,299916
5.811362,300048
0.272426,300232
49.426299,300504
3.523503,300748
107.924866,300800
70.70686,300808
3.618612,300868
18.851321,300984
5.953016,301012
9.025811,301224
61.00501,301388
-8.928807,301452
12.353696,301564
3.366881,301808
52.006152,301900
13.578123,301976
13.169611,302000
34.993942,302536
118.627432,302556
7.212935,302752

7.212935,303108
15.446328,303424
17.186246,303488
-9.2187,303552
-11.657526,303640
26.780849,303776
4.2456,304092
-17.150704,304200
4.086236,304580
-40.995531,304672
15.093132,304744
22.986277,305232
33.632526,305516
52.537413,306820
134.026761,307108
15.164465,307576
183.366951,307776
12.876006,307944
88.800784,308204
15.351742,308216
130.609467,308580
-0.411255,308860
50.196117,309076
53.793401,309100
35.634406,309300
54.390031,309448
9.487088,309788
25.052635,310200
56.636882,310900
125.804444,312204
0.578451,312280
9.271383,312484
0.770806,312580
17.364916,312752
164.943651,312860
120.562422,313788
11.584684,313848
12.219354,313956
172.440174,316484
162.043551,316752
150.95224,316860
169.713048,317956
92.666337,318924
124.313291,320128
10.52148,320196
108.13359,320484
22.181765,320596
157.944539,320752
30.332382,320856
219.254375,320860
23.347754,320984
30.387066,321136
27.084805,321244
5.538,321740
21.954985,321820
-4.040517,321976
267.47804,324860
260.877835,324984
36.069338,325424
218.855375,325740
257.202367,325976
243.435,327268
190.764185,328116
-9.395702,328612
-7.397534,328728
218.727603,329424
87.361562,329524
41.977804,329632
295.482317,329740
13.407516,329908
55.141965,330152
77.943949,330908
192.133207,331268
3.357369,331396
29.455946,331424
-0.130355,331476
41.078309,331580
109.504583,331736
36.186859,331960
34.306434,332316
88.234352,333360
