anti,algorithm,section,learning_timesteps,environment,env_seed,policy_seed,noise_seed,buffer_seed,parameter,seed_value,model_name,avg_reward
True,PPO,1,200000,Reacher-v4,111,222,333,444,noise,2,PPO_1_200000_Reacher-v4_111_222_333_444_noise=2,-26.81660608504399
True,PPO,2,200000,Reacher-v4,111,222,333,444,noise,15,PPO_2_200000_Reacher-v4_111_222_333_444_noise=15,-16.42075005813385
True,PPO,3,200000,Reacher-v4,111,222,333,444,noise,15,PPO_3_200000_Reacher-v4_111_222_333_444_noise=15,-12.395951760338653
False,PPO,1,200000,Reacher-v4,111,222,333,444,noise,7,PPO_1_200000_Reacher-v4_111_222_333_444_noise=7,-26.239290080156405
False,PPO,2,200000,Reacher-v4,111,222,333,444,noise,8,PPO_2_200000_Reacher-v4_111_222_333_444_noise=8,-16.273479031265268
False,PPO,3,200000,Reacher-v4,111,222,333,444,noise,13,PPO_3_200000_Reacher-v4_111_222_333_444_noise=13,-12.282151889612503
True,PPO,1,600000,Reacher-v4,111,222,333,444,policy,8,PPO_1_600000_Reacher-v4_111_222_333_444_policy=8,-12.566223008248103
False,PPO,1,600000,Reacher-v4,111,222,333,444,policy,7,PPO_1_600000_Reacher-v4_111_222_333_444_policy=7,-12.314443487957767

True,PPO,1,100000,InvertedPendulum-v4,333,100,25,1,env,16,PPO_1_100000_InvertedPendulum-v4_333_100_25_1_env=16,32.484808885984975
True,PPO,2,100000,InvertedPendulum-v4,333,100,25,1,env,8,PPO_2_100000_InvertedPendulum-v4_333_100_25_1_env=8,53.74177373863993
True,PPO,3,100000,InvertedPendulum-v4,333,100,25,1,env,18,PPO_3_100000_InvertedPendulum-v4_333_100_25_1_env=18,70.43248175182482
False,PPO,1,100000,InvertedPendulum-v4,333,100,25,1,env,2,PPO_1_100000_InvertedPendulum-v4_333_100_25_1_env=2,37.851169927119294
False,PPO,2,100000,InvertedPendulum-v4,333,100,25,1,env,10,PPO_2_100000_InvertedPendulum-v4_333_100_25_1_env=10,67.9511143062545
False,PPO,3,100000,InvertedPendulum-v4,333,100,25,1,env,8,PPO_3_100000_InvertedPendulum-v4_333_100_25_1_env=8,94.29028960817718
True,PPO,1,100000,InvertedPendulum-v4,333,100,25,1,buffer,1,PPO_1_100000_InvertedPendulum-v4_333_100_25_1_buffer=1,34.27601654031702
True,PPO,2,100000,InvertedPendulum-v4,333,100,25,1,buffer,12,PPO_2_100000_InvertedPendulum-v4_333_100_25_1_buffer=12,53.5298233922026
True,PPO,3,100000,InvertedPendulum-v4,333,100,25,1,buffer,11,PPO_3_100000_InvertedPendulum-v4_333_100_25_1_buffer=11,67.13413838120104
False,PPO,1,100000,InvertedPendulum-v4,333,100,25,1,buffer,9,PPO_1_100000_InvertedPendulum-v4_333_100_25_1_buffer=9,38.53309831570701
False,PPO,2,100000,InvertedPendulum-v4,333,100,25,1,buffer,5,PPO_2_100000_InvertedPendulum-v4_333_100_25_1_buffer=5,67.98333333333333
False,PPO,3,100000,InvertedPendulum-v4,333,100,25,1,buffer,4,PPO_3_100000_InvertedPendulum-v4_333_100_25_1_buffer=4,93.02817893624515
True,PPO,1,100000,InvertedPendulum-v4,333,100,25,1,noise,3,PPO_1_100000_InvertedPendulum-v4_333_100_25_1_noise=3,34.141278065630395
True,PPO,2,100000,InvertedPendulum-v4,333,100,25,1,noise,5,PPO_2_100000_InvertedPendulum-v4_333_100_25_1_noise=5,46.31582514401898
True,PPO,3,100000,InvertedPendulum-v4,333,100,25,1,noise,6,PPO_3_100000_InvertedPendulum-v4_333_100_25_1_noise=6,46.638888888888886
False,PPO,1,100000,InvertedPendulum-v4,333,100,25,1,noise,8,PPO_1_100000_InvertedPendulum-v4_333_100_25_1_noise=8,39.08764311093565
False,PPO,2,100000,InvertedPendulum-v4,333,100,25,1,noise,2,PPO_2_100000_InvertedPendulum-v4_333_100_25_1_noise=2,68.74105812220566
False,PPO,3,100000,InvertedPendulum-v4,333,100,25,1,noise,1,PPO_3_100000_InvertedPendulum-v4_333_100_25_1_noise=1,94.27817150956768
True,PPO,1,300000,InvertedPendulum-v4,333,100,25,1,policy,6,PPO_1_300000_InvertedPendulum-v4_333_100_25_1_policy=6,46.16120906801007
False,PPO,1,300000,InvertedPendulum-v4,333,100,25,1,policy,5,PPO_1_300000_InvertedPendulum-v4_333_100_25_1_policy=5,71.66207349081365

True,PPO,1,200000,InvertedDoublePendulum-v4,111,222,333,444,env,7,PPO_1_200000_InvertedDoublePendulum-v4_111_222_333_444_env=7,216.7002223655156
True,PPO,2,200000,InvertedDoublePendulum-v4,111,222,333,444,env,22,PPO_2_200000_InvertedDoublePendulum-v4_111_222_333_444_env=22,414.7918099975908
True,PPO,3,200000,InvertedDoublePendulum-v4,111,222,333,444,env,21,PPO_3_200000_InvertedDoublePendulum-v4_111_222_333_444_env=21,520.7540232217594
False,PPO,1,200000,InvertedDoublePendulum-v4,111,222,333,444,env,10,PPO_1_200000_InvertedDoublePendulum-v4_111_222_333_444_env=10,231.6279002593176
False,PPO,2,200000,InvertedDoublePendulum-v4,111,222,333,444,env,8,PPO_2_200000_InvertedDoublePendulum-v4_111_222_333_444_env=8,464.1531738709307
False,PPO,3,200000,InvertedDoublePendulum-v4,111,222,333,444,env,15,PPO_3_200000_InvertedDoublePendulum-v4_111_222_333_444_env=15,675.5866734243898
True,PPO,1,200000,InvertedDoublePendulum-v4,111,222,333,444,buffer,9,PPO_1_200000_InvertedDoublePendulum-v4_111_222_333_444_buffer=9,218.2676698785768
True,PPO,2,200000,InvertedDoublePendulum-v4,111,222,333,444,buffer,5,PPO_2_200000_InvertedDoublePendulum-v4_111_222_333_444_buffer=5,254.405831211901
True,PPO,3,200000,InvertedDoublePendulum-v4,111,222,333,444,buffer,5,PPO_3_200000_InvertedDoublePendulum-v4_111_222_333_444_buffer=5,379.5130394076776
False,PPO,1,200000,InvertedDoublePendulum-v4,111,222,333,444,buffer,10,PPO_1_200000_InvertedDoublePendulum-v4_111_222_333_444_buffer=10,237.0195899989288
False,PPO,2,200000,InvertedDoublePendulum-v4,111,222,333,444,buffer,1,PPO_2_200000_InvertedDoublePendulum-v4_111_222_333_444_buffer=1,476.5908292080458
False,PPO,3,200000,InvertedDoublePendulum-v4,111,222,333,444,buffer,3,PPO_3_200000_InvertedDoublePendulum-v4_111_222_333_444_buffer=3,702.1819573907537
True,PPO,1,200000,InvertedDoublePendulum-v4,111,222,333,444,noise,12,PPO_1_200000_InvertedDoublePendulum-v4_111_222_333_444_noise=12,219.62595530667497
True,PPO,2,200000,InvertedDoublePendulum-v4,111,222,333,444,noise,14,PPO_2_200000_InvertedDoublePendulum-v4_111_222_333_444_noise=14,438.0471763702319
True,PPO,3,200000,InvertedDoublePendulum-v4,111,222,333,444,noise,9,PPO_3_200000_InvertedDoublePendulum-v4_111_222_333_444_noise=9,547.3517419535272
False,PPO,1,200000,InvertedDoublePendulum-v4,111,222,333,444,noise,9,PPO_1_200000_InvertedDoublePendulum-v4_111_222_333_444_noise=9,231.57807049279728
False,PPO,2,200000,InvertedDoublePendulum-v4,111,222,333,444,noise,7,PPO_2_200000_InvertedDoublePendulum-v4_111_222_333_444_noise=7,467.5126337230221
False,PPO,3,200000,InvertedDoublePendulum-v4,111,222,333,444,noise,10,PPO_3_200000_InvertedDoublePendulum-v4_111_222_333_444_noise=10,600.9310468578412
True,PPO,1,600000,InvertedDoublePendulum-v4,111,222,333,444,policy,4,PPO_1_600000_InvertedDoublePendulum-v4_111_222_333_444_policy=4,640.8979818084412
False,PPO,1,600000,InvertedDoublePendulum-v4,111,222,333,444,policy,10,PPO_1_600000_InvertedDoublePendulum-v4_111_222_333_444_policy=10,682.9518441918468

True,PPO,1,266667,Pusher-v4,111,222,333,444,env,10,PPO_1_266667_Pusher-v4_111_222_333_444_env=10,-75.97178704148148
True,PPO,2,266667,Pusher-v4,111,222,333,444,env,6,PPO_2_266667_Pusher-v4_111_222_333_444_env=6,-57.55651809178386
True,PPO,3,266667,Pusher-v4,111,222,333,444,env,8,PPO_3_266667_Pusher-v4_111_222_333_444_env=8,-49.78717111050814
False,PPO,1,266667,Pusher-v4,111,222,333,444,env,7,PPO_1_266667_Pusher-v4_111_222_333_444_env=7,-74.5422250474074
False,PPO,2,266667,Pusher-v4,111,222,333,444,env,22,PPO_2_266667_Pusher-v4_111_222_333_444_env=22,-56.48489177868246
False,PPO,3,266667,Pusher-v4,111,222,333,444,env,12,PPO_3_266667_Pusher-v4_111_222_333_444_env=12,-48.76680961420819
True,PPO,1,266667,Pusher-v4,111,222,333,444,buffer,6,PPO_1_266667_Pusher-v4_111_222_333_444_buffer=6,-76.0754342962963
True,PPO,2,266667,Pusher-v4,111,222,333,444,buffer,12,PPO_2_266667_Pusher-v4_111_222_333_444_buffer=12,-57.63268745669873
True,PPO,3,266667,Pusher-v4,111,222,333,444,buffer,5,PPO_3_266667_Pusher-v4_111_222_333_444_buffer=5,-49.6975245673409
False,PPO,1,266667,Pusher-v4,111,222,333,444,buffer,3,PPO_1_266667_Pusher-v4_111_222_333_444_buffer=3,-74.82630472592594
False,PPO,2,266667,Pusher-v4,111,222,333,444,buffer,5,PPO_2_266667_Pusher-v4_111_222_333_444_buffer=5,-56.60683451517394
False,PPO,3,266667,Pusher-v4,111,222,333,444,buffer,2,PPO_3_266667_Pusher-v4_111_222_333_444_buffer=2,-48.87069857030094
True,PPO,1,266667,Pusher-v4,111,222,333,444,noise,2,PPO_1_266667_Pusher-v4_111_222_333_444_noise=2,-75.64036640444444
True,PPO,2,266667,Pusher-v4,111,222,333,444,noise,12,PPO_2_266667_Pusher-v4_111_222_333_444_noise=12,-57.21439312435233
True,PPO,3,266667,Pusher-v4,111,222,333,444,noise,14,PPO_3_266667_Pusher-v4_111_222_333_444_noise=14,-49.375466690182535
False,PPO,1,266667,Pusher-v4,111,222,333,444,noise,7,PPO_1_266667_Pusher-v4_111_222_333_444_noise=7,-74.4493090962963
False,PPO,2,266667,Pusher-v4,111,222,333,444,noise,10,PPO_2_266667_Pusher-v4_111_222_333_444_noise=10,-56.19195761213916
False,PPO,3,266667,Pusher-v4,111,222,333,444,noise,5,PPO_3_266667_Pusher-v4_111_222_333_444_noise=5,-48.567539149482
True,PPO,1,800000,Pusher-v4,111,222,333,444,policy,12,PPO_1_800000_Pusher-v4_111_222_333_444_policy=12,-49.25205944892876
False,PPO,1,800000,Pusher-v4,111,222,333,444,policy,5,PPO_1_800000_Pusher-v4_111_222_333_444_policy=5,-48.94251622620826

True,PPO,1,166667,Walker2d-v4,111,222,333,444,env,8,PPO_1_166667_Walker2d-v4_111_222_333_444_env=8,51.676523888347695
True,PPO,2,166667,Walker2d-v4,111,222,333,444,env,21,PPO_2_166667_Walker2d-v4_111_222_333_444_env=21,119.32803120378152
True,PPO,3,166667,Walker2d-v4,111,222,333,444,env,18,PPO_3_166667_Walker2d-v4_111_222_333_444_env=18,156.43952448594226
False,PPO,1,166667,Walker2d-v4,111,222,333,444,env,1,PPO_1_166667_Walker2d-v4_111_222_333_444_env=1,55.78330614990723
False,PPO,2,166667,Walker2d-v4,111,222,333,444,env,4,PPO_2_166667_Walker2d-v4_111_222_333_444_env=4,138.9002974874454
False,PPO,3,166667,Walker2d-v4,111,222,333,444,env,5,PPO_3_166667_Walker2d-v4_111_222_333_444_env=5,208.66493168095545
True,PPO,1,166667,Walker2d-v4,111,222,333,444,buffer,12,PPO_1_166667_Walker2d-v4_111_222_333_444_buffer=12,51.13508878020015
True,PPO,2,166667,Walker2d-v4,111,222,333,444,buffer,1,PPO_2_166667_Walker2d-v4_111_222_333_444_buffer=1,124.0936094797192
True,PPO,3,166667,Walker2d-v4,111,222,333,444,buffer,3,PPO_3_166667_Walker2d-v4_111_222_333_444_buffer=3,180.66379306690848
False,PPO,1,166667,Walker2d-v4,111,222,333,444,buffer,7,PPO_1_166667_Walker2d-v4_111_222_333_444_buffer=7,57.17149749502396
False,PPO,2,166667,Walker2d-v4,111,222,333,444,buffer,1,PPO_2_166667_Walker2d-v4_111_222_333_444_buffer=1,144.8162821089636
False,PPO,3,166667,Walker2d-v4,111,222,333,444,buffer,10,PPO_3_166667_Walker2d-v4_111_222_333_444_buffer=10,220.46688786473104
True,PPO,1,166667,Walker2d-v4,111,222,333,444,noise,7,PPO_1_166667_Walker2d-v4_111_222_333_444_noise=7,48.86539232133581
True,PPO,2,166667,Walker2d-v4,111,222,333,444,noise,1,PPO_2_166667_Walker2d-v4_111_222_333_444_noise=1,120.27121522599025
True,PPO,3,166667,Walker2d-v4,111,222,333,444,noise,11,PPO_3_166667_Walker2d-v4_111_222_333_444_noise=11,173.151651748009
False,PPO,1,166667,Walker2d-v4,111,222,333,444,noise,5,PPO_1_166667_Walker2d-v4_111_222_333_444_noise=5,56.30877883437155
False,PPO,2,166667,Walker2d-v4,111,222,333,444,noise,5,PPO_2_166667_Walker2d-v4_111_222_333_444_noise=5,128.28180922853335
False,PPO,3,166667,Walker2d-v4,111,222,333,444,noise,3,PPO_3_166667_Walker2d-v4_111_222_333_444_noise=3,183.15073550279445
True,PPO,1,500000,Walker2d-v4,111,222,333,444,policy,10,PPO_1_500000_Walker2d-v4_111_222_333_444_policy=10,156.53492622550723
False,PPO,1,500000,Walker2d-v4,111,222,333,444,policy,1,PPO_1_500000_Walker2d-v4_111_222_333_444_policy=1,201.2276282284854

True,PPO,1,50000,CarRacing-v2,111,222,333,444,env,16,PPO_1_50000_CarRacing-v2_111_222_333_444_env=16,-62.0890995
True,PPO,2,50000,CarRacing-v2,111,222,333,444,env,15,PPO_2_50000_CarRacing-v2_111_222_333_444_env=15,-66.55182641176471
True,PPO,3,50000,CarRacing-v2,111,222,333,444,env,2,PPO_3_50000_CarRacing-v2_111_222_333_444_env=2,-68.04100977894738
False,PPO,1,50000,CarRacing-v2,111,222,333,444,env,8,PPO_1_50000_CarRacing-v2_111_222_333_444_env=8,-54.34005371428572
False,PPO,2,50000,CarRacing-v2,111,222,333,444,env,17,PPO_2_50000_CarRacing-v2_111_222_333_444_env=17,-49.10714067272727
False,PPO,3,50000,CarRacing-v2,111,222,333,444,env,14,PPO_3_50000_CarRacing-v2_111_222_333_444_env=14,-49.24346890476191
True,PPO,1,50000,CarRacing-v2,111,222,333,444,buffer,12,PPO_1_50000_CarRacing-v2_111_222_333_444_buffer=12,-60.06719378571429
True,PPO,2,50000,CarRacing-v2,111,222,333,444,buffer,12,PPO_2_50000_CarRacing-v2_111_222_333_444_buffer=12,-66.01880230357143
True,PPO,3,50000,CarRacing-v2,111,222,333,444,buffer,11,PPO_3_50000_CarRacing-v2_111_222_333_444_buffer=11,-66.21701354807692
False,PPO,1,50000,CarRacing-v2,111,222,333,444,buffer,4,PPO_1_50000_CarRacing-v2_111_222_333_444_buffer=4,-55.32417257142858
False,PPO,2,50000,CarRacing-v2,111,222,333,444,buffer,2,PPO_2_50000_CarRacing-v2_111_222_333_444_buffer=2,-52.02320311111111
False,PPO,3,50000,CarRacing-v2,111,222,333,444,buffer,3,PPO_3_50000_CarRacing-v2_111_222_333_444_buffer=3,-51.64630174774776
True,PPO,1,50000,CarRacing-v2,111,222,333,444,noise,15,PPO_1_50000_CarRacing-v2_111_222_333_444_noise=15,-70.17444291666668
True,PPO,2,50000,CarRacing-v2,111,222,333,444,noise,14,PPO_2_50000_CarRacing-v2_111_222_333_444_noise=14,-71.60036850684932
True,PPO,3,50000,CarRacing-v2,111,222,333,444,noise,1,PPO_3_50000_CarRacing-v2_111_222_333_444_noise=1,-70.6879469379845
False,PPO,1,50000,CarRacing-v2,111,222,333,444,noise,11,PPO_1_50000_CarRacing-v2_111_222_333_444_noise=11,-45.8558535
False,PPO,2,50000,CarRacing-v2,111,222,333,444,noise,9,PPO_2_50000_CarRacing-v2_111_222_333_444_noise=9,-45.72073781481482
False,PPO,3,50000,CarRacing-v2,111,222,333,444,noise,12,PPO_3_50000_CarRacing-v2_111_222_333_444_noise=12,-42.58148097826087
True,PPO,1,150000,CarRacing-v2,111,222,333,444,policy,1,PPO_1_150000_CarRacing-v2_111_222_333_444_policy=1,-63.31324140625001
False,PPO,1,150000,CarRacing-v2,111,222,333,444,policy,7,PPO_1_150000_CarRacing-v2_111_222_333_444_policy=7,-47.3788656516854

True,PPO,1,266667,HumanoidStandup-v4,111,222,333,444,env,11,PPO_1_266667_HumanoidStandup-v4_111_222_333_444_env=11,62268.25505247761
True,PPO,2,266667,HumanoidStandup-v4,111,222,333,444,env,9,PPO_2_266667_HumanoidStandup-v4_111_222_333_444_env=9,70090.85460854073
True,PPO,3,266667,HumanoidStandup-v4,111,222,333,444,env,6,PPO_3_266667_HumanoidStandup-v4_111_222_333_444_env=6,73305.55215533005
False,PPO,1,266667,HumanoidStandup-v4,111,222,333,444,env,18,PPO_1_266667_HumanoidStandup-v4_111_222_333_444_env=18,65481.991578641806
False,PPO,2,266667,HumanoidStandup-v4,111,222,333,444,env,17,PPO_2_266667_HumanoidStandup-v4_111_222_333_444_env=17,73268.73207917037
False,PPO,3,266667,HumanoidStandup-v4,111,222,333,444,env,3,PPO_3_266667_HumanoidStandup-v4_111_222_333_444_env=3,79143.38028026107
True,PPO,1,266667,HumanoidStandup-v4,111,222,333,444,buffer,6,PPO_1_266667_HumanoidStandup-v4_111_222_333_444_buffer=6,63145.26028020895
True,PPO,2,266667,HumanoidStandup-v4,111,222,333,444,buffer,9,PPO_2_266667_HumanoidStandup-v4_111_222_333_444_buffer=9,70846.27081137776
True,PPO,3,266667,HumanoidStandup-v4,111,222,333,444,buffer,9,PPO_3_266667_HumanoidStandup-v4_111_222_333_444_buffer=9,74598.03970622658
False,PPO,1,266667,HumanoidStandup-v4,111,222,333,444,buffer,12,PPO_1_266667_HumanoidStandup-v4_111_222_333_444_buffer=12,65475.91433285076
False,PPO,2,266667,HumanoidStandup-v4,111,222,333,444,buffer,3,PPO_2_266667_HumanoidStandup-v4_111_222_333_444_buffer=3,73556.69612645927
False,PPO,3,266667,HumanoidStandup-v4,111,222,333,444,buffer,12,PPO_3_266667_HumanoidStandup-v4_111_222_333_444_buffer=12,77920.7529296995
True,PPO,1,266667,HumanoidStandup-v4,111,222,333,444,noise,6,PPO_1_266667_HumanoidStandup-v4_111_222_333_444_noise=6,60008.54647147762
True,PPO,2,266667,HumanoidStandup-v4,111,222,333,444,noise,6,PPO_2_266667_HumanoidStandup-v4_111_222_333_444_noise=6,67144.67191783704
True,PPO,3,266667,HumanoidStandup-v4,111,222,333,444,noise,8,PPO_3_266667_HumanoidStandup-v4_111_222_333_444_noise=8,70564.30118574384
False,PPO,1,266667,HumanoidStandup-v4,111,222,333,444,noise,15,PPO_1_266667_HumanoidStandup-v4_111_222_333_444_noise=15,65042.02064234328
False,PPO,2,266667,HumanoidStandup-v4,111,222,333,444,noise,11,PPO_2_266667_HumanoidStandup-v4_111_222_333_444_noise=11,74506.02033371112
False,PPO,3,266667,HumanoidStandup-v4,111,222,333,444,noise,11,PPO_3_266667_HumanoidStandup-v4_111_222_333_444_noise=11,79604.00949268474
True,PPO,1,800000,HumanoidStandup-v4,111,222,333,444,policy,4,PPO_1_800000_HumanoidStandup-v4_111_222_333_444_policy=4,73620.917200235
False,PPO,1,800000,HumanoidStandup-v4,111,222,333,444,policy,5,PPO_1_800000_HumanoidStandup-v4_111_222_333_444_policy=5,78910.14024302499

True,PPO,1,300000,Humanoid-v4,111,222,333,444,env,17,PPO_1_300000_Humanoid-v4_111_222_333_444_env=17,213.86050727817252
True,PPO,2,300000,Humanoid-v4,111,222,333,444,env,8,PPO_2_300000_Humanoid-v4_111_222_333_444_env=8,266.74549117161683
True,PPO,3,300000,Humanoid-v4,111,222,333,444,env,17,PPO_3_300000_Humanoid-v4_111_222_333_444_env=17,297.8849909994839
False,PPO,1,300000,Humanoid-v4,111,222,333,444,env,1,PPO_1_300000_Humanoid-v4_111_222_333_444_env=1,221.6369569479777
False,PPO,2,300000,Humanoid-v4,111,222,333,444,env,15,PPO_2_300000_Humanoid-v4_111_222_333_444_env=15,275.7738278364296
False,PPO,3,300000,Humanoid-v4,111,222,333,444,env,2,PPO_3_300000_Humanoid-v4_111_222_333_444_env=2,309.03203905993746
True,PPO,1,300000,Humanoid-v4,111,222,333,444,buffer,3,PPO_1_300000_Humanoid-v4_111_222_333_444_buffer=3,218.7255728268321
True,PPO,2,300000,Humanoid-v4,111,222,333,444,buffer,2,PPO_2_300000_Humanoid-v4_111_222_333_444_buffer=2,270.57832464332233
True,PPO,3,300000,Humanoid-v4,111,222,333,444,buffer,11,PPO_3_300000_Humanoid-v4_111_222_333_444_buffer=11,300.01968089163904
False,PPO,1,300000,Humanoid-v4,111,222,333,444,buffer,7,PPO_1_300000_Humanoid-v4_111_222_333_444_buffer=7,222.857574586238
False,PPO,2,300000,Humanoid-v4,111,222,333,444,buffer,9,PPO_2_300000_Humanoid-v4_111_222_333_444_buffer=9,277.1956946333576
False,PPO,3,300000,Humanoid-v4,111,222,333,444,buffer,2,PPO_3_300000_Humanoid-v4_111_222_333_444_buffer=2,310.3753451795984
True,PPO,1,300000,Humanoid-v4,111,222,333,444,noise,4,PPO_1_300000_Humanoid-v4_111_222_333_444_noise=4,217.5584417553957
True,PPO,2,300000,Humanoid-v4,111,222,333,444,noise,9,PPO_2_300000_Humanoid-v4_111_222_333_444_noise=9,267.04831190241765
True,PPO,3,300000,Humanoid-v4,111,222,333,444,noise,5,PPO_3_300000_Humanoid-v4_111_222_333_444_noise=5,297.23430905574696
False,PPO,1,300000,Humanoid-v4,111,222,333,444,noise,8,PPO_1_300000_Humanoid-v4_111_222_333_444_noise=8,226.03094210254832
False,PPO,2,300000,Humanoid-v4,111,222,333,444,noise,2,PPO_2_300000_Humanoid-v4_111_222_333_444_noise=2,279.89062640649274
False,PPO,3,300000,Humanoid-v4,111,222,333,444,noise,2,PPO_3_300000_Humanoid-v4_111_222_333_444_noise=2,310.3544321277938
True,PPO,1,900000,Humanoid-v4,111,222,333,444,policy,3,PPO_1_900000_Humanoid-v4_111_222_333_444_policy=3,298.6423972341078
False,PPO,1,900000,Humanoid-v4,111,222,333,444,policy,11,PPO_1_900000_Humanoid-v4_111_222_333_444_policy=11,306.28060356735045

